Golf Course Name,Address,City,State,Golf Course Website,,,,,,,,,,
The Links at Hiawatha,"2350 Marshland Rd, Apalachin, NY 13732-",Apalachin,NY,http://www.hiawathalinks.com,,,,,,,,,,
Pierce Community Golf Course,"85428 548th Ave, Pierce, NE 68767-3569",Pierce,NE,http://www.ptcnet.net/golfcourse.htm,,,,,,,,,,
Beechwood Golf Course,"2222 Woodlawn Drive, La Porte, IN 46350",La Porte,IN,http://www.thebeechwoodgolfcourse.com/,,,,,,,,,,
Reid Memorial Park Golf Course South,"1301 Mitchell Boulevard, Springfield, OH",Springfield,OH,http://ntprdreidmemorial.phantomgolf.com/,,,,,,,,,,
Greatwood Golf Club,"6767 Greatwood Pkwy, Sugar Land, TX 77479-6398",Sugar Land,TX,http://www.greatwoodgolf.com,,,,,,,,,,
Lincoln Hills Golf Club - Hills Course,"1005 Sun City Lane, Lincoln, CA 95648",Lincoln,CA,http://www.lincolnhillsgolfclub.com,,,,,,,,,,
Redland Golf and Country Club,"24451 SW 177th Ave, Homestead, FL 33031",Homestead,FL,http://redlandgolf.com,,,,,,,,,,
Elk River Golf Club,"20015 Elk Lake Road, Elk River, MN 55330",Elk River,MN,http://www.elkrivercc.com,,,,,,,,,,
Lakeview Golf Resort and Spa - Lakeview Course,"1 Lakeview Dr, Morgantown, WV 26508-8061",Morgantown,WV,http://www.lakeviewresort.com,,,,,,,,,,
Springvale Golf Club,"5871 Canterbury Rd, North Olmsted, OH 44070-4522",North Olmsted,OH,http://www.north-olmsted.com/springvalegolfcourse.cfm,,,,,,,,,,
Grand Bear Golf Club,"12040 Grand Way Blvd, Saucier, MS",Saucier,MS,https://grandbeargolf.com/,,,,,,,,,,
The Links At Victoria Park,"340 E 192nd St, Carson, CA 90746-2207",Carson,CA,http://www.linksatvictoria.com,,,,,,,,,,
Tpc At Deere Run,"3100 Heather Knl, Silvis, IL 61282",Silvis,IL,http://www.tpc.com/tpc-deere-run,,,,,,,,,,
General Old Golf Course,"16700 Village West Dr, Riverside, CA 92518-2888",Riverside,CA,http://www.generaloldgolfcourse.com,,,,,,,,,,
Ed Oliver Golf Club,"800 N Dupont Rd, Wilmington, DE 19807",Wilmington,DE,http://www.edolivergolfclub.com,,,,,,,,,,
The Dunes At Maui Lani Golf Course,"1333 Mauilani Pkwy, Kahului, HI 96732-2542",Kahului,HI,http://dunesatmauilani.com/,,,,,,,,,,
Golf Club of Estrella,"11800 S Golf Club Dr, Goodyear, AZ 85338-9512",Goodyear,AZ,http://www.estrellagolf.com,,,,,,,,,,
Waterview Golf Club,"75089 Waterview Pkwy, Rowlett, TX 75089",Rowlett,TX,https://www.waterviewgc.com/,,,,,,,,,,
Heron Creek Golf Club,"0615 West 050 North, Lagrange, IN 46761",Lagrange,IN,http://www.heroncreekgolfclub.com/,,,,,,,,,,
Arrowhead Pointe at Richard B Russell,"2790 Olympic Rowing Dr, Elberton, GA 30635",Elberton,GA,http://www.arrowheadpointegc.com/,,,,,,,,,,
Cerbat Cliffs Golf Course,"1001 Gates Avenue, Kingman, AZ 86401",Kingman,AZ,http://cerbatcliffsgc.com/,,,,,,,,,,
Pickaway Country Club,"1399 Stoutsville Pike, Circleville, OH 43113-8987",Circleville,OH,http://www.pickawaycc.com,,,,,,,,,,
Lake City Golf Club,"33587 Lakeview Dr, Lake City, MN 55041-3261",Lake City,MN,http://www.lakecitygolf.com,,,,,,,,,,
Furnace Creek Golf Course,"Highway 190, Death Valley, CA 92328",Death Valley,CA,http://www.furnacecreekresort.com,,,,,,,,,,
Countryland Golf Club,"6560 Mayfield Drive, Cumming, GA 30041",Cumming,GA,http://www.countrylandgolf.com,,,,,,,,,,
Heron's Glen Golf & Country Club,"2250 Avenida del Vera, North Fort Myers, FL 33917-6700",North Fort Myers,FL,http://www.hggcc.com/,,,,,,,,,,
Sherman Hills Golf Club,"31200 Eagle Falls Drive, Brooksville, FL 34602",Brooksville,FL,http://www.shermanhillsgolf.com/,,,,,,,,,,
Stonebridge Golf Links & Country Club,"2000 Raynors Way, Smithtown, NY 11787-4465",Smithtown,NY,http://www.stonebridgeglcc.com,,,,,,,,,,
Wedgewood Golfers' Club,"5206 Tournament Drive, Olive Branch, MS 38654",Olive Branch,MS,http://www.wwncgolf.com,,,,,,,,,,
Bay Harbor Golf Club - Preserve-Links,"3600 Village Harbor Drive, Bay Harbor, MI 49770",Bay Harbor,MI,http://www.bayharborgolf.com/,,,,,,,,,,
Waukewan Golf Club,"Waukewan Rd, Center Harbor, NH 03226",Center Harbor,NH,http://www.waukewan.com,,,,,,,,,,
Schalamar Creek Golf Club,"4500 US Highway 92 E, Lakeland, FL 33801-9457",Lakeland,FL,http://www.schalamar.com,,,,,,,,,,
Myrtle Beach National Golf Course - Southcreek Course,"4900 National Dr, Myrtle Beach, SC 29579",Myrtle Beach,SC,http://www.mbn.com,,,,,,,,,,
Chambers Bay Golf Club,"6320 Grandview Dr W, University Place, WA 98467",University Place,WA,http://www.chambersbaygolf.com,,,,,,,,,,
Lake Doster Golf Club,"116 Country Club Blvd, Plainwell, MI 49080-9120",Plainwell,MI,http://www.lakedostergolf.com,,,,,,,,,,
Raritan Landing Golf Course,"491 Sidney Rd, Piscataway, NJ 08854-4149",Piscataway,NJ,http://www.mciauth.com,,,,,,,,,,
Pierce Lake Golf Course,"1175 S Main, St. Chelsea, MI",St. Chelsea,MI,http://www.piercelakegolf.com/,,,,,,,,,,
Mauna Kea Resort,"62-100 Mauna Kea Beach Dr, Kamuela, HI 96743-9706",Kamuela,HI,https://maunakeabeachhotel.com/,,,,,,,,,,
Currie Municipal Golf Course - West,"1300 Currie Pkwy, Midland, MI","Midland,",MI,http://www.curriegolf.com,,,,,,,,,,
Maple River Golf Club,"3666 163rd Ave SE, West Fargo, ND 58078",West Fargo,ND,http://www.maplerivergolfclub.com,,,,,,,,,,
Cary Country Club,"2400 Grove Ln, Cary, IL 60013-2741",Cary,IL,http://www.carycountryclub.com,,,,,,,,,,
Mountain Branch Golf Course,"1827 Mountain Rd, Joppa, MD 21085-1918",Joppa,MD,http://www.mountainbranch.com,,,,,,,,,,
Kissena Park Golf Course,"16415 Booth Memorial Ave, Fresh Meadows, NY 11365-1532",Fresh Meadows,NY,http://www.golfnyc.com/kissena_home/,,,,,,,,,,
Poipu Bay Golf Course,"2250 Ainako St, Koloa, HI 96756",Koloa,HI,http://poipubaygolf.com,,,,,,,,,,
Oyster Bay Golf Links,"614 Lake Shore Dr, Sunset Beach, NC 28468-4510",Sunset Beach,NC,http://www.legendsgolf.com,,,,,,,,,,
Wyaton Hills Golf Course,"17879 1500 North Ave, Princeton, IL 61356-6813",Princeton,IL,http://www.facebook.com/Wyaton-Hills-Golf-Course-120021978014131/,,,,,,,,,,
Coronado Golf Course,"2829 N Miller Rd, Scottsdale, AZ 85257-1610",Scottsdale,AZ,http://www.coronadogolfscottsdale.com,,,,,,,,,,
Bridgemill Athletic Club,"1190 Bridge Mill Ave, Canton, GA 30114-7712",Canton,GA,http://www.bridgemillathleticclub.com,,,,,,,,,,
Altadena Golf Course,"1456 E Mendocino St, Altadena, CA 91001",Altadena,CA,http://parks.lacounty.gov/wps/portal/dpr/ThingsToDo/Golf/Altadena_Golf_Course,,,,,,,,,,
Serenoa Golf Club,"6773 Serenoa Dr, Sarasota, FL 34241",Sarasota,FL,http://serenoagc.com,,,,,,,,,,
The Canyons At Blackjack Ridge,"1801 N McKinley Ave, Sand Springs, OK 74063-8302",Sand Springs,OK,http://www.thecanyonsatblackjackridge.com,,,,,,,,,,
Audubon Park Golf Course,"6500 Magazine St, New Orleans, LA 70118-4848",New Orleans,LA,http://audubonnatureinstitute.org/golf,,,,,,,,,,
Pinnacle Country Club,"200 Pinnacle Club Dr, Mabank, TX 75156-6005",Mabank,TX,http://www.pinnaclegolfclub.com,,,,,,,,,,
Tour 18 Golf Course Dallas,"8718 Amen Cor, Flower Mound, TX 75022-6498",Flower Mound,TX,http://www.tour18-dallas.com,,,,,,,,,,
Fox Bend Golf Course,"3516 US Highway 34, Oswego, IL 60543-8943",Oswego,IL,http://www.foxbendgolfcourse.com,,,,,,,,,,
Grand Ridge Golf Club,"500 Willowdale Blvd, Luling, LA 70070",Luling,LA,http://www.grandridgegolf.com/index.htm,,,,,,,,,,
Sun City Country Club,"9433 N 107th Ave, Sun City, AZ 85351-4605",Sun City,AZ,http://www.suncitycountryclub.org,,,,,,,,,,
The Creek At Hard Labor,"1400 Knox Chapel Rd, Social Circle, GA 30025-4526",Social Circle,GA,http://www.georgiagolf.com,,,,,,,,,,
Point Venture Golf Course,"422 Venture Blvd S, Point Venture, TX 78645-8543",Point Venture,TX,http://pointventuregolf.com,,,,,,,,,,
Elbel Park Golf Club,"26595 Auten Road, South Bend, IN 46628",South Bend,IN,http://www.sbparks.org,,,,,,,,,,
Salem Hills Golf Club,"8810 6 Mile Rd, Northville, MI 48167",Northville,MI,http://salemhillsgolfclub.com,,,,,,,,,,
Lake Wales Country Club,"E State Rd 60, Lake Wales, FL",Lake Wales,FL,http://www.lakewalescc.com/,,,,,,,,,,
Santee National Golf Course,"8636 Old Number Six Highway, Santee, SC 29142",Santee,SC,http://www.santeenational.com,,,,,,,,,,
Ely Park Golf Course,"67 Ridge St, Binghamton, NY 13905-1730",Binghamton,NY,http://www.elyparkgolf.com,,,,,,,,,,
Camelback Golf Club - Padre Course,"7847 N Mockingbird Ln, Paradise Valley, AZ 85253",Paradise Valley,AZ,http://www.marriott.com/golf-hotels/phxcb-jw-marriott-scottsdale-camelback-inn-resort-and-spa/camelback-golf-club/5256759/home-page.mi,,,,,,,,,,
Cumberland Golf Club,"2395 Ritner Hwy, Carlisle, PA 17015-9316",Carlisle,PA,http://www.81fun.com/golf/proto/81fun/golf_home/golf_home.htm,,,,,,,,,,
Las Sendas Golf Club,"7555 E Eagle Crest Dr, Mesa, AZ 85207-1053",Mesa,AZ,http://www.lassendas.com,,,,,,,,,,
Port Royal Golf Club - Robber's Row,"10 Clubhouse Dr, Hilton Head Island, SC 29928",Hilton Head Island,SC,http://www.portroyalgolfclub.com,,,,,,,,,,
Fox Hollow Golf Club,"10050 Robert Trent Jones Pkwy, New Port Richey, FL 34655",New Port Richey,FL,http://golfthefox.com,,,,,,,,,,
College Heights Country Club,"1225 E 4th St, Crete, NE 68333-3220",Crete,NE,https://www.chccgolf.com,,,,,,,,,,
Paradise Valley Golf Course,"3950 Paradise Valley Dr, Fairfield, CA 94533-9701",Fairfield,CA,http://www.fairfieldgolf.com,,,,,,,,,,
Rawiga Golf & Country Club,"10353 Rawiga Road, Seville, OH 44273",Seville,OH,http://www.rawigacc.com,,,,,,,,,,
Indian Trails Golf Course,"2776 Kalamazoo Ave SE, Grand Rapids, MI 49507-3940",Grand Rapids,MI,http://www.grand-rapids.mi.us,,,,,,,,,,
Eagle Dunes Golf Club,"24000 Marbella Drive, Sorrento, FL 32776",Sorrento,FL,http://www.eagledunes.com,,,,,,,,,,
Cathedral Canyon Golf Club - Lake Course,"68311 Paseo Real, Cathedral City, CA 92234-6767",Cathedral City,CA,http://www.cathedral-canyon.com,,,,,,,,,,
Wyckoff Country Club,"233 Easthampton Rd, Holyoke, MA 01040-1228",Holyoke,MA,http://www.wyckoffcountryclub.com,,,,,,,,,,
Silverhorn Golf Club,"1100 W Bitters Rd, San Antonio, TX 78216-7809",San Antonio,TX,http://www.silverhorngolfclub.com,,,,,,,,,,
Azalea City Golf Course,"1000 Gaillard Drive, Mobile, AL 36608",Mobile,AL,http://www.azaleacitygolfcourse.com/,,,,,,,,,,
Reid Memorial Park Golf Course - North Course,"1325 S Bird Rd, Springfield, OH 45505-3503",Springfield,OH,http://www.ci.springfield.oh.us,,,,,,,,,,
Downingtown Golf Club,"85 Country Club Dr, Downingtown, PA 19335-3060",Downingtown,PA,http://www.golfdowningtown.com,,,,,,,,,,
Superstition Springs Golf Club,"6542 E Baseline Rd, Mesa, AZ 85206-4300",Mesa,AZ,http://www.superstitionspringsgc.com,,,,,,,,,,
Sawmill Creek Golf Club & Resort,"2901 Cleveland Rd W, Huron, OH 44839",Huron,OH,http://www.golfsawmillcreek.com,,,,,,,,,,
Mountain Vista Golf Club - Santa Rosa,"38180 Del Webb Blvd., Palm Desert, CA 92211",Palm Desert,CA,http://www.mountainvistagolfclub.com/index.php,,,,,,,,,,
Paw Paw Lake Golf Course,"4548 Forest Beach Rd, Watervliet, MI 49098",Watervliet,MI,http://www.pplgcgolf.com,,,,,,,,,,
Raccoon International Golf Course,"3275 Worthington Rd SW, Granville, OH 43023",Granville,OH,http://www.raccooninternational.com,,,,,,,,,,
Eagle Knoll Golf Club,"5757 E. Eagle Knoll Drive, Hartsburg, MO 65039",Hartsburg,MO,https://www.eagleknoll.com/,,,,,,,,,,
Piper Glen,"7112 Piper Glen Drive, Springfield, IL 62711",Springfield,IL,http://www.piperglen.com,,,,,,,,,,
WildHorse Golf Club,"2100 Warm Springs Road, Henderson, NV 89014",Henderson,NV,http://www.golfwildhorse.com,,,,,,,,,,
Timberlake Plantation Golf Course,"284 Club Dr, Chapin, SC 29036-8454",Chapin,SC,http://www.timberlakecountryclub.com,,,,,,,,,,
Colts Neck Golf Club,"50 Flock Road, Colts Neck, NJ 07722",Colts Neck,NJ,http://www.coltsneckgolfclub.com/,,,,,,,,,,
Candler Hills Golf Club,"8137 SW 90th Terrace Rd., Ocala, FL 34481",Ocala,FL,http://www.candlerhillsgolfclub.com,,,,,,,,,,
Dr. Charles L. Sifford Golf Course at Revolution Park,"1225 Remount Road, Charlotte, NC 28208",Charlotte,NC,http://www.charlottepublicgolf.com/charles-l-sifford-gc.html,,,,,,,,,,
TGC at Pleasant Point Plantation,"8 Barnwell Drive, LADYS ISLAND, SC 29907",LADYS ISLAND,SC,http://tgcppp.com,,,,,,,,,,
Grey Hawk Golf Club,"665 U S Grant St, Lagrange, OH 44050-8508",Lagrange,OH,http://www.greyhawkgolf.com,,,,,,,,,,
Golden Hills Golf & Country Club,"100 Scotland Dr, Lexington, SC 29072-8052",Lexington,SC,http://www.goldenhillsgolf.com,,,,,,,,,,
Twin Lakes Golf Course,"400 W 59th St, Westmont, IL 60559",Westmont,IL,http://westmontparks.org/twin-lakes-golf-club/course-layout.htm,,,,,,,,,,
Tamarack Golf Club,"50771 Colorado 71, Limon, CO 80828",Limon,CO,http://www.tamarackcc.com,,,,,,,,,,
The Resort at Glade Springs - Stonehaven,"255 Resort Drive, Daniels, WV 25832",Daniels,WV,http://www.gladesprings.com/,,,,,,,,,,
Salt Creek Golf Club,"1051 N. Prospect Avenue Suite A, Wood Dale, IL 60191",Wood Dale,IL,http://www.saltcreekgolfclub.com,,,,,,,,,,
Glen Dornoch Golf Links,"4840 Glen Dornoch Way, Little River, SC 29566",Little River,SC,http://www.glensgolfgroup.com,,,,,,,,,,
Hickory Valley Golf Club - Presidential Course,"1921 Ludwig Rd, Gilbertsville, PA 19525-9438",Gilbertsville,PA,http://www.hickoryvalley.com,,,,,,,,,,
Streator Country Club,"2000 Eastwood Ave, Streator, IL 61364-1073",Streator,IL,http://www.eastwoodtwincreeks.com,,,,,,,,,,
Upland Hills Country Club,"1231 E 16th St, Upland, CA 91784-2450",Upland,CA,https://www.golfuplandhillscountryclub.com/,,,,,,,,,,
The Lakes At Laura S. Walker,"5500 Laura Walker Rd, Waycross, GA 31503-0951",Waycross,GA,http://gastateparks.org/The-Lakes,,,,,,,,,,
Northwood Golf Course,"3131 Golf Course Rd, Rhinelander, WI 54501-8177",Rhinelander,WI,http://www.northwoodgolfclub.com,,,,,,,,,,
Morris Williams Golf Course,"4305 Manor Rd, Austin, TX 78723-5901",Austin,TX,http://www.ci.austin.tx.us/parks/morriswilliams.htm,,,,,,,,,,
Alburg Golf Links,"230 Route 129, Alburg, VT 05440",Alburg,VT,http://www.alburggolflinks.com,,,,,,,,,,
Los Caballeros Golf Club,"1551 South Vulture Mine Rd, Wickenburg, AZ 85390",Wickenburg,AZ,https://www.ranchodeloscaballeros.com/golf-club,,,,,,,,,,
Pryor Creek Golf Course,"724 E 530, Pryor, OK 74361-2863",Pryor,OK,http://www.pryorcreekgolf.org/,,,,,,,,,,
Pleasant Hills,"4452 E Millbrook Rd, Mount Pleasant, MI 48858-9108",Mount Pleasant,MI,http://www.pleasanthillsgolfcourse.com,,,,,,,,,,
Sabal Springs Golf & Racquet Club,"3410 Clubview Dr., Fort Myers, FL 33917",Fort Myers,FL,http://www.sabalspringsgolf.com,,,,,,,,,,
Dix Hills Park Golf Course,"575 Vanderbilt Pkwy, Dix Hills, NY 11746-5435",Dix Hills,NY,https://www.dixhillsgolf.com/,,,,,,,,,,
Skytop Lodge Golf Course,"1 Skytop Ldg Rd., Skytop, PA 18357-1001",Skytop,PA,http://www.skytop.com,,,,,,,,,,
The Golf Club at Sanctuary Cove,"2050 Sanctuary Wynd, Waverly, GA 31565",Waverly,GA,http://www.sanctuarycovegolf.com,,,,,,,,,,
Indian Boundary Golf Course,"8600 W Forest Preserve Avenue, Chicago, IL 60634",Chicago,IL,https://indianboundary.forestpreservegolf.com/,,,,,,,,,,
Yorktown Golf Complex,"300 Goalby Dr, Belleville, IL 62221-3191",Belleville,IL,http://www.yorktowngolf.net,,,,,,,,,,
Seaview Golf Resort - Bay Course,"401 S New York Rd, Absecon, NJ 08205-9753",Absecon,NJ,http://www.seaviewgolf.com,,,,,,,,,,
The Bear Trace At Tims Ford,"891 Wiseman Bend Rd, Winchester, TN 37398-3881",Winchester,TN,http://www.tnstateparks.com,,,,,,,,,,
Town of Wallkill Golf Club,"40 Sands Rd., Middletown, NY 10941",Middletown,NY,http://www.townofwallkill.com/golfclub,,,,,,,,,,
River Vale Country Club,"660 Rivervale Rd, River Vale, NJ 07675-6479",River Vale,NJ,http://www.rivervalecc.com,,,,,,,,,,
Ridgeview Ranch Golf Club,"2701 Ridgeview Dr, Plano, TX",Plano,TX,http://www.ridgeviewgc.com/,,,,,,,,,,
Glen Oak Golf Course,"711 Smith Rd, East Amherst, NY 14051-1102",East Amherst,NY,http://www.glenoak.com,,,,,,,,,,
Buenaventura Golf Course,"5882 Olivas Park Drive, Ventura, CA 93003",Ventura,CA,http://www.buenaventuragolf.com,,,,,,,,,,
Lewisburg Recreation Center,"1551 Mooresville Highway, Lewisburg, TN 37091",Lewisburg,TN,http://www.lewisburgtn.gov/lewisburg-recreation-center.html,,,,,,,,,,
Sah-Hah-Lee,"17104 SE 130th Ave, Clackamas, OR 97015",Clackamas,OR,http://www.sah-hah-lee.com,,,,,,,,,,
Collins Park Golf Course,"624 Reineck Dr, Toledo, OH 43605-1316",Toledo,OH,http://www.eaglegolf.com,,,,,,,,,,
Mesquite Golf Club,"825 Interstate 30, Mesquite, TX 75150-1411",Mesquite,TX,http://www.mesquitegc.com/,,,,,,,,,,
Sky Creek Ranch Golf Club,"601 Promontory Dr, Keller, TX 76248",Keller,TX,http://skycreekranch.com,,,,,,,,,,
The Golf Club at Gray’s Crossing,"11406 Henness Rd, Truckee, CA 96161",Truckee,CA,http://grayscrossinggolf.com,,,,,,,,,,
Swenson Park Golf Club - Swenson Park Course,"6803 Alexandria Pl, Stockton, CA 95207-2417",Stockton,CA,http://www.stocktongolfcourses.com,,,,,,,,,,
Oasis Golf Club - The Canyons,"100 Palmer Lane, Mesquite, NV 89027",Mesquite,NV,http://www.theoasisgolfclub.com/homepage/start_page.php,,,,,,,,,,
Candlewood Valley Country Club,"401 Danbury Rd., New Milford, CT 06776",New Milford,CT,http://www.candlewoodvalleygolf.com,,,,,,,,,,
The Club at Ironwood,"62 Country club Circle, Staunton, VA 24401",Staunton,VA,http://www.theclubatironwood.com/,,,,,,,,,,
Sienna Golf Club,"1 Waters Lake Blvd, Missouri City, TX 77459",Missouri City,TX,http://www.siennagolf.com,,,,,,,,,,
Remington Golf Club,"2995 Remington Boulevard, Kissimmee, FL 34744",Kissimmee,FL,https://www.playgolfinremington.com,,,,,,,,,,
Blackthorn Golf Club,"6100 Nimtz Parkway, South Bend, IN 46628",South Bend,IN,http://www.blackthorngolf.com,,,,,,,,,,
Tot Hill Farm Golf Club,"3185 Tot Hill Farm Rd, Asheboro, NC 27205-9543",Asheboro,NC,http://www.tothillfarm.com,,,,,,,,,,
The Golf Club At Star Ranch,"2500 Fm 685, Hutto, TX 78634-5007",Hutto,TX,http://www.starranchgolf.com,,,,,,,,,,
Settler's Hill Golf Course,"919 E Fabyan Pkwy, Batavia, IL 60510-1407",Batavia,IL,http://www.settlershill.com,,,,,,,,,,
Van Cortlandt Park Golf Course,"Van Cortlandt Park S.& Bailey, Bronx, NY 10471",Bronx,NY,http://www.golfnyc.com/vancortlandt_home/,,,,,,,,,,
Palm Beach National Golf & Country Club,"7500 Saint Andrews Rd, West Palm Beach, FL 33467",West Palm Beach,FL,http://www.palmbeachnational.com,,,,,,,,,,
Cattails at Meadow View,"1901 Meadowview Pkwy, Kingsport, TN",Kingsport,TN,http://www.cattailsgolf.com,,,,,,,,,,
Country Club of Miami - West,"6801 NW 186th Street, Hialeah, FL",Hialeah,FL,http://golfccmiami.com/,,,,,,,,,,
Boca Royale Golf & Country Club,"1601 Englewood Road, Englewood, FL 34223-1856",Englewood,FL,http://www.bocaroyale.com,,,,,,,,,,
St. Marlo Country Club,"7755 Saint Marlo Country Club Pkwy, Duluth, GA 30097-1631",Duluth,GA,http://www.stmarlo.com,,,,,,,,,,
Country Oaks Golf Course,"6481 Ga Highway 122, Thomasville, GA 31757-2413",Thomasville,GA,http://www.countryoaksgolfcourse.org,,,,,,,,,,
Shiloh Park Golf Course,"23rd and Bethesda Blvd, Zion, IL",Zion,IL,http://www.shilohparkgolf.com/,,,,,,,,,,
Otsego Club - The Classic,"696 M-32 East Main Street, Gaylord, MI 49734",Gaylord,MI,http://www.otsegoclub.com/,,,,,,,,,,
Poinciana Country Club,"3536 Via Poinciana, Lake Worth, FL 33467",Lake Worth,FL,http://www.golfpoinciana.com/,,,,,,,,,,
Southern Gayles Golf Club,"22230 Mooresville Rd, Athens, AL 35613",Athens,AL,http://southerngayles.com/,,,,,,,,,,
Centennial Golf Course,"101 Centennial Blvd, Oak Ridge, TN 37830",Oak Ridge,TN,http://www.centennialgc.com,,,,,,,,,,
Kissimmee Bay Country Club,"2801 Kissimmee Bay Blvd, Kissimmee, FL 34744",Kissimmee,FL,http://www.playgolfinkissimmee.com/,,,,,,,,,,
Avery Ranch Golf Club,"10500 Avery Club Dr, Austin, TX 78717-3825",Austin,TX,http://www.averyranchgolf.com,,,,,,,,,,
The Orchards Golf Club,"1499 Golf Course Dr, Belleville, IL 62220-4870",Belleville,IL,http://www.orchardsgolfclub.com,,,,,,,,,,
Iron Horse Golf Course,"6200 Skylark Circle, North Richland Hills, TX 76180",North Richland Hills,TX,http://www.ironhorsetx.com,,,,,,,,,,
Quail Lodge Golf Club,"8205 Valley Greens Dr, Carmel, CA 93923",Carmel,CA,http://www.quaillodge.com/,,,,,,,,,,
Wetlands Golf,"740 Gilbert Rd, Aberdeen, MD 21001",Aberdeen,MD,http://golfwetlands.com,,,,,,,,,,
Painted Woods Golf Course,"Highway 83, Washburn, North Dakota 58577",Washburn,North Dakota,http://www.paintedwoodsgolf.com,,,,,,,,,,
Schaumburg Golf Club - 9 Holes,"401 N Roselle Rd, Schaumburg, IL",Schaumburg,IL,http://www.schaumburggolf.com/,,,,,,,,,,
Country Club of Coral Springs,"10800 W Sample Rd, Pompano Beach, FL 33065-2632",Pompano Beach,FL,http://www.ccofcs.com/,,,,,,,,,,
Country Club Of Johnston County,"694 Country Club Rd, Smithfield, NC 27577",Smithfield,NC,http://www.ccjohnstoncounty.com/,,,,,,,,,,
Wickenburg Country Club,"1420 Country Club Dr, Wickenburg, AZ 85390",Wickenburg,AZ,http://www.wickenburgcountry.club/,,,,,,,,,,
Grandover Resort - West Course,"1000 Club Rd, Greensboro, NC 27407-8286",Greensboro,NC,http://www.grandover.com,,,,,,,,,,
Viroqua Hills Golf Club,"1110 Highway 14 South, Viroqua, WI 54665",Viroqua,WI,http://www.viroquahillsgolf.com,,,,,,,,,,
Portage Country Club,"W7245 Country Club Rd, Portage, WI 53901",Portage,WI,http://www.portagecc.net,,,,,,,,,,
Cherry Blossom Golf & Country Club,"150 Clubhouse Dr, Georgetown, KY 40324-9070",Georgetown,KY,http://www.cherryblossomgolf.com/,,,,,,,,,,
Lost Tracks Golf Club,"60205 Sunset View Dr, Bend, OR","Bend,",OR,http://losttracks.com/,,,,,,,,,,
Midlane Golf Resort,"4555 W Yorkhouse Rd, Wadsworth, IL",Wadsworth,IL,http://www.midlaneresort.com,,,,,,,,,,
Blue Hills Golf Club,"2002 Blue Hills Dr NE, Roanoke, VA","Roanoke,",VA,http://www.bluehillsgc.com/,,,,,,,,,,
University Golf Club & Conference Center,"23520 Crawford Ave, University Park, IL 60466-3614",University Park,IL,http://www.universitygolfclub.com,,,,,,,,,,
Apache Wells Country Club,"5601 E Hermosa Vista Dr, Mesa, AZ 85215",Mesa,AZ,http://www.apachewellscountryclub.com/,,,,,,,,,,
Greens Folly Golf Course,"1085 Greens Folly Road, South Boston, VA 24592",South Boston,VA,http://www.greensfolly.com/,,,,,,,,,,
Sun City Lakes | East,"10433 W Talisman Rd, SUN CITY, AZ 85351-2252",SUN CITY,AZ,http://www.sunaz.com/golf,,,,,,,,,,
Raven at Three Peaks Golf Club,"2929 North Golden Eagle Road, Silverthorne, CO 80498",Silverthorne,CO,http://www.ravenatthreepeaks.com/,,,,,,,,,,
Raton Country Club,"510 Country Club Rd, Raton, NM 87740",Raton,NM,http://www.ratongolf.com/,,,,,,,,,,
Winthrop Golf Club,"55155 300th St, Winthrop, MN 55396",Winthrop,MN,http://winthropgolfing.com/,,,,,,,,,,
Manatee Golf Course,"6415 53rd Ave West, Bradenton, FL 34210",Bradenton,FL,http://www.manateegcpublic.com,,,,,,,,,,
Teal Bend Golf Course,"7200 Garden Hwy, Sacramento, CA 95837-9314",Sacramento,CA,http://www.tealbendgolf.com,,,,,,,,,,
Jamaica Run Golf Club,"8781 JAMAICA RD., GERMANTOWN, OH 45327",GERMANTOWN,OH,http://www.jamaicarun.com/,,,,,,,,,,
Osceola Municipal Golf Course,"300 Tonawanda Dr, Pensacola, FL 32506-3212",Pensacola,FL,http://www.osceolagolf.com/909/Osceola-Golf-Course,,,,,,,,,,
Bear Trace At Harrison Bay,"8919 Harrison Bay Rd, Harrison, TN 37341-8935",Harrison,TN,http://www.tngolftrail.net,,,,,,,,,,
Hawk Meadows At Dama Farms,"410 E Marr Rd, Howell, MI 48855-8379",Howell,MI,http://www.hawkmeadows.com,,,,,,,,,,
Saxon Woods Golf Course,"315 Mamaroneck Rd, Scarsdale, NY 10583-7717",Scarsdale,NY,http://www.westchestergov.com/parks/Golf/SaxonWoods.htm,,,,,,,,,,
Brentwood Golf Course,"1157 MBO1 Golfair Boulevard, Jacksonville, FL 32209",Jacksonville,FL,http://www.brentwoodgolfcourse.com,,,,,,,,,,
Palm Aire Country Club & Resort - Oaks Course,"2600 Palm-Aire Drive North, Pompano Beach, FL 33069",Pompano Beach,FL,http://www.palmairegolf.com,,,,,,,,,,
The Links of Lake Bernadette,"5430 Links Ln, Zephyrhills, FL 33541",Zephyrhills,FL,http://www.linksoflakebernadette.com,,,,,,,,,,
Royal Scot Golf Club,"4831 Church Rd, New Franken, WI 54229-9609",New Franken,WI,http://www.royalscotgolfclub.com,,,,,,,,,,
Palmilla Beach Resort & Golf Club,"265 Palm Island Dr, Port Aransas, TX 78373",Port Aransas,TX,http://www.newportdunesgolf.com,,,,,,,,,,
Arrowood Golf Course,"5201 Village Drive, Oceanside, CA 92057",Oceanside,CA,http://www.arrowoodgolf.com,,,,,,,,,,
